name,binding_strength,binding,expression,pae_interaction,design_models,mean_plddt_A,mean_plddt_B,interface_pae_AB,interface_contact_mean,interface_contact_max,interface_contact_sum,binding_bool,binding01
markus.braun.egfr_binder_6,none,false,high,17.364700257648956,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",87.05971551545599,88.62232802585068,11.467248309178744,0.0006866344605475,0.97,106.6,False,0.0
cameron.kroll.leitner,none,false,high,17.29960843274508,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",87.19265757721084,89.89545731806484,10.409108635402632,0.0005926364104417,0.96,54.10000000000001,False,0.0
niklas.95b59203-b642-4754-bcd3-8e670a722c8d_l91_s349792600_mpnn19,none,false,high,14.345360018403497,"[""AlphaFold2""]",82.47770109826604,89.99124363383147,13.247275751623578,0.0005390101042274,0.98,30.46,False,0.0
mchrnwsk.marta_chronowska_dom1_l99_s666690_mpnn16,none,false,high,14.374814001528978,"[""BindCraft""]",85.17398124445837,89.46288200942779,11.09242505571008,0.0006473755266025,0.99,39.8,False,0.0
chuh.egfr_seg2_l62_s244475_mpnn4,none,false,high,14.39174874032518,"[""BindCraft""]",86.42222535691548,90.00870156835317,10.502708950184408,0.0014316139421328,0.98,55.12,False,0.0
tarkhov.andrey.erithacus_rubecula_gigantus_7,none,false,high,25.407870623418454,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",46.05692852900255,88.56374228761862,29.12969588221761,0.0006981366459627,0.48,75.87,False,0.0
niklas.7a72d922-1677-4fc8-9315-d7996ba05d8e_l150_s530325711_mpnn12,none,false,high,14.411815619967792,"[""AlphaFold2""]",80.1151341696781,87.28123039265834,26.888433709071386,0.0003422436929683,0.46,31.880000000000003,False,0.0
niklas.95b59203-b642-4754-bcd3-8e670a722c8d_l91_s349792600_mpnn2,none,false,high,14.46425510077684,"[""AlphaFold2""]",81.88585410233262,89.76667670962011,13.957535701013963,0.0005391870609261,0.95,30.47,False,0.0
tim.silica_corpora_regions_sampled_epitope_2_generated_variant_8_rank_3_phase_2,none,false,high,25.39189082857561,"[""Custom PLM""]",76.10240796983693,86.96158278619576,28.21341799638901,0.0005383545600936,0.24,44.13,False,0.0
noah.holzleitner.noah_egfr-binder_2,none,false,high,14.81829092860977,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",87.61769778158528,90.5747886465492,9.223845947396672,0.001472088030059,0.99,54.85,False,0.0
gitter.yolo46,none,false,high,17.302688167233256,"[""BindCraft""]",82.71718629104923,90.20501262276557,12.558892467346572,0.001823522395181,0.95,61.15,False,0.0
fernando.meireles.design_hybrid_partial_diff_7_1_binder,none,false,high,15.945853537405752,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",69.22409898651675,86.36906758730547,28.13189007780637,0.0008642978614534,0.33,57.42999999999999,False,0.0
maxall4.egfr_ed_binder_l134_s906486_mpnn2_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_g108s_round1_chain_a,none,false,high,16.093086499867812,"[""BindCraft""]",85.47242241598357,89.25200163504874,12.273337419184273,0.0007096161703559,0.95,59.05,False,0.0
noah.holzleitner.noah_egfr-binder_3,none,false,high,16.12995477724101,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",86.42105044164927,90.30157975367324,9.97723564143854,0.0017920021470746,0.98,66.77,False,0.0
alejandro.corrochano-navarro.eng_scfv_binder_3,none,false,high,16.95257949632837,"[""Custom ensemble/diffusion""]",86.80214442042025,90.08079123185802,14.927231543287832,0.0003738448894501,0.86,55.95,False,0.0
maxall4.egfr_ed_binder_l132_s581930_mpnn1_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_r79a_round1_chain_a,none,false,high,17.1029480188357,"[""BindCraft""]",86.22476154375808,89.85654957776356,11.726842092421805,0.0008055189576928,0.99,66.03,False,0.0
lennart.nickel.egfr_l98_s70756_mpnn3,none,false,high,17.207416116204936,"[""BindCraft""]",84.90170307117296,89.98870472399165,13.36159748923724,0.0008744947254264,0.99,53.22,False,0.0
aswini.clipgen30,none,false,high,17.269046162104132,"[""Custom generative"",""Custom surrogate""]",36.46308099786001,86.98460306444314,29.87958847736626,0.0017226695294328,0.22,48.14,False,0.0
merlettaia.seq52v3,none,false,high,24.852748482596308,"[""ESM2/3""]",75.30937293277569,87.04606061664819,29.79722531896445,0.0006111730459556,0.11,49.34,False,0.0
martin.egfr_l165_s31019_mpnn3,none,false,high,17.28410061972381,"[""BindCraft""]",84.60603553322512,89.73182756840262,17.447402527692383,0.0004636705216415,0.86,47.51,False,0.0
huiyu.cai.h3_15_877_h,none,false,high,16.032766133003285,"[""Custom PLM""]",79.23660722588184,86.37502101461654,29.5731704395736,0.0008615802291691,0.13,64.74000000000001,False,0.0
jakublala.epitope_1_20aa.pdb,none,false,high,21.83313727858293,"[""ESM2/3""]",33.090985864375064,88.75863803841438,28.95938808373591,0.0028309178743961,0.21,35.16,False,0.0
minji.lee.3458,none,false,high,21.406831357048745,"[""Custom ensemble/diffusion""]",61.83140849193751,87.02139794438308,30.27930939833114,0.0010005855658029,0.1,54.68000000000001,False,0.0
ccalia.paesani_lab_design9,none,false,high,22.933550059222,"[""BindCraft""]",71.05217238871121,87.07253914021076,24.60939899655315,0.0005622097124073,0.92,84.49000000000001,False,0.0
nitesh.mishra3.stepwise_rfdiff_egfr_binder_1,none,false,high,8.820835220410627,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",82.10821944603329,89.84846923647311,15.761674718196458,0.0009666867954911,0.97,38.42,False,0.0
merlettaia.seq0v4,none,false,high,26.8170740481014,"[""ESM2/3""]",80.85391408398193,87.33631328483636,29.830845150901258,0.0005445171679393,0.1,41.92999999999999,False,0.0
klima.jason.8hgo_design_jt8s1_0_3_proteinmpnn_20,none,false,high,8.823125163839268,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",64.8810412116125,87.12966896048592,26.957150881923376,0.0006672471257911,0.8,71.27,False,0.0
cameron.kroll.gertrude_gen5,none,false,high,26.774166036785083,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",79.73535620688764,87.25045111283555,28.44482565973249,0.0002463658571319,0.08,22.49,False,0.0
paulafcfranklin.synth_rosetta_10,none,false,high,8.832345493919707,"[""Rosetta"",""ESM2/3""]",82.027997094937,88.0126596592556,13.019226497862178,0.0024684879782331,0.98,88.91000000000001,False,0.0
paulafcfranklin.synth_rosetta_6,none,false,high,8.855936753845299,"[""Rosetta"",""ESM2/3""]",81.90269311831568,87.55791752153608,12.511755233494362,0.0025628852240546,0.98,92.31,False,0.0
amirm.mhosseini.seq3,none,false,high,8.6392354085012,"[""ProteinMPNN/LigandMPNN""]",78.69973351808775,90.21229162475728,15.973211193145566,0.0016048369945006,0.97,52.82,False,0.0
s1995825.timed_egf_netsolp_usability_consensus_2,none,false,high,8.559834686675575,"[""TIMED""]",84.08147736154656,87.3790163636728,12.33374790146298,0.0025696371672319,0.95,75.0,False,0.0
martin.egfr_l121_s46924_mpnn18,none,false,high,23.080923929678868,"[""BindCraft""]",83.82152531404918,89.1391810960819,14.533427822360627,0.0009681798219347,0.97,72.74999999999999,False,0.0
a.tucs.andrejs_tucs_seq2,none,false,high,8.206992667968617,"[""ProteinMPNN/LigandMPNN""]",83.47874158754607,86.26774416951439,13.88687086716689,0.0028427039435365,0.99,82.97,False,0.0
s1995825.cotimed_egf_netsolp_usability_7,none,false,high,8.291079418919383,"[""TIMED""]",59.49110747289,88.88509558698378,29.095539109877684,0.0015702196183232,0.16,45.830000000000005,False,0.0
a.tucs.andrejs_tucs_seq6,none,false,high,8.325529859183883,"[""ProteinMPNN/LigandMPNN""]",82.35613330888089,90.32072621851522,15.449299345599066,0.0013156542296227,0.96,38.4,False,0.0
nitesh.mishra3.stepwise_egf_based_egfr_binder_3,none,false,high,8.355508560912288,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",60.60820345549588,87.94009197814368,29.63427322619869,0.0016780045351473,0.12,51.06,False,0.0
biolucasmachado.engineered_binder_7,none,false,high,8.534392664778721,"[""ProteinMPNN/LigandMPNN"",""Rosetta"",""ESM2/3""]",86.04908292772474,87.06420880928651,12.000513632072852,0.0025476150813482,0.94,91.76,False,0.0
stocco.filippo.1.3.3.18_51_2_iteration3_1.0356664070457622,none,false,high,8.36386336705861,"[""Custom PLM""]",84.49930251897958,87.31043336832079,11.162121350226355,0.0027776258621213,0.99,91.42,False,0.0
a.tucs.andrejs_tucs_seq10,none,false,high,8.49468547641073,"[""ProteinMPNN/LigandMPNN""]",84.83512849886795,86.71216652321725,11.95023469352794,0.0027745229040326,0.99,80.98,False,0.0
markus.braun.egfr_binder_7,none,false,high,26.8542899194847,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",87.66271297069511,88.53062446728987,10.55218743961353,0.0007718518518518,0.99,119.82999999999998,False,0.0
alecl.unrelaxeda,none,false,high,8.81791658615137,"[""ESM2/3""]",82.10154556314048,87.35640866032402,15.226895330112722,0.0026334943639291,0.98,81.77,False,0.0
antorsae.ta_4_5,none,false,high,8.767050023375408,"[""ProteinMPNN/LigandMPNN""]",61.82802091566637,88.60592133052123,26.88200612955172,0.0018747078073866,0.29,36.09,False,0.0
a.tucs.andrejs_tucs_seq9,none,false,high,8.73413009216432,"[""ProteinMPNN/LigandMPNN""]",85.0776434377107,86.17851326425813,12.299280501593174,0.002702915681639,0.99,78.89,False,0.0
kerrding.seq7,none,false,high,8.72822668854252,"[""Custom PLM""]",80.69345735560935,87.49461129773815,13.928639139549722,0.0024607298028134,0.93,80.99,False,0.0
tadaskluonis.cotimed_egf_bcseq_2,none,false,high,7.82736509404872,"[""TIMED""]",85.46945689179014,87.1105751819665,11.209716654675027,0.0027858293075684,0.96,81.31,False,0.0
markus.braun.egfr_binder_8,none,false,high,26.535575716586152,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",86.03721768826571,89.71847230484568,10.883067954911432,0.0009788083735909,0.99,151.96,False,0.0
"antorsae.t=0.1,_sample=939,_score=0.9451,_global_score=1.3625,_seq_recovery=0.4250",none,false,high,7.804535628019324,"[""ProteinMPNN/LigandMPNN""]",,,,,,,False,0.0
antorsae.ta_5_1,none,false,high,7.033155726058538,"[""ProteinMPNN/LigandMPNN""]",88.0938884261144,90.4684344683831,13.495780051150897,0.0012048877522023,0.97,25.44,False,0.0
tadej.satler.egfr_binder_3,none,false,high,7.369154522830413,"[""Hallucination "",""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",84.54976568131175,88.74708032285444,14.30249264715668,0.0007431362372073,0.9,55.84000000000001,False,0.0
antorsae.ta_5_3,none,false,high,7.470616445249599,"[""ProteinMPNN/LigandMPNN""]",62.47607596103333,88.78115067311903,28.256400966183573,0.0018503421900161,0.3,36.77,False,0.0
stocco.filippo.1.3.3.18_13_0_iteration12_1.0279718223732435,none,false,high,7.535537580047186,"[""Custom PLM""]",73.35172947414722,87.65927632567502,19.984855634198404,0.0020173763247575,0.87,53.870000000000005,False,0.0
alex.naka.squirtle,none,false,high,7.552754106280194,"[""ESM2/3"",""EvoProtGrad""]",85.48053439735644,86.79033159243745,11.082553945249597,0.002791304347826,0.98,86.67,False,0.0
qy.qilin.yu.10-13-21_sample267_complex_42_complex,none,false,high,13.549763417378069,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",75.04830759020335,88.58858204912353,24.60943242229722,0.0009578011603026,0.66,43.42,False,0.0
x.rustamov.p_vhh_partial_1_32,none,false,high,27.887475202641443,"[""AlphaFold2""]",81.51795307818567,87.510508104141,29.26415648384958,0.0006603607626625,0.23,48.8,False,0.0
tim.silica_corpora_sampled_epitope_0_generated_variant_8_rank_1_phase_2,none,false,high,27.49574579789995,"[""Custom PLM""]",78.9818855676563,88.09711376939606,26.182445003393617,0.0005650709998536,0.63,42.46,False,0.0
baptiste.roelens.ognk,none,false,high,7.712802363699103,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",86.71872267689172,89.55632899669045,11.392926155969633,0.0017420059811364,0.99,60.58,False,0.0
tim.silica_corpora_sampled_epitope_0_generated_variant_1_rank_8_phase_2,none,false,high,27.207831244967792,"[""Custom PLM""]",79.38679783659602,87.45938917518414,30.36549793679549,0.0005236010466988,0.09,41.620000000000005,False,0.0
s1995825.cotimed_egf_netsolp_usability_4,none,false,high,8.13476719087265,"[""TIMED""]",85.35398398849648,87.29667073317354,11.076013293589613,0.0026871552403467,0.99,78.43,False,0.0
s1995825.cotimed_egf_netsolp_usability_6,none,false,high,8.148036968513379,"[""TIMED""]",84.0103372539478,87.32902559332389,12.210597183677663,0.0026138349265083,0.94,76.28999999999999,False,0.0
s1995825.timed_egf_netsolp_usability_consensus_1,none,false,high,8.155833076369616,"[""TIMED""]",84.66652879212523,87.40355536923626,11.640566005413367,0.0026350772604241,0.96,76.91,False,0.0
s1995825.cotimed_egf_netsolp_usability_3,none,false,high,8.156604995374654,"[""TIMED""]",85.10872241122654,87.44957142359979,11.154157672936584,0.0026679686161647,0.97,77.87,False,0.0
kerrding.seq8,none,false,high,8.705155713547837,"[""Custom PLM""]",81.71198443711094,87.4069356839687,13.773779357700604,0.0025625132926199,0.93,84.34,False,0.0
akash.arunabharathi.design9,none,false,high,27.702688283354483,"[""Custom ensemble/diffusion""]",52.788584391576,86.17436557243606,31.108114606291323,0.0004678792196323,0.13,63.05,False,0.0
jakublala.full_dibinder_45aa.pdb,none,false,high,18.971729289676148,"[""ESM2/3""]",52.43371758201364,88.58743383353574,25.615952764358564,0.0017534442655215,0.7,49.00000000000001,False,0.0
s1995825.cotimed_egf_netsolp_usability_8,none,false,high,8.550963100010279,"[""TIMED""]",82.40471025719135,87.00802195393682,13.44037071298866,0.002607667797307,0.93,76.10999999999999,False,0.0
martin.egfr_l111_s89744_mpnn1,none,false,high,19.3688431184808,"[""BindCraft""]",79.95472920227617,88.24912159481832,20.255234945090017,0.000651230941086,0.79,44.89,False,0.0
amelie.schreiber.model_60_151_9,none,false,high,18.64464059636848,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",76.70558808462629,89.72469977552522,17.46800211005608,0.0014953634293964,0.88,53.86,False,0.0
spacecruiser42.d2_prompt_binder_t1.0_139,none,false,high,18.666238727858293,"[""Custom PLM""]",38.50144224528111,89.3008647630889,28.33427536231884,0.0028220611916264,0.31,35.05,False,0.0
zulfatmi.pocket7pep42,none,false,high,18.754305091044223,"[""Custom PLM""]",60.72874762896812,90.58156196297388,21.13942772203642,0.0035897435897435,0.79,28.98,False,0.0
ccalia.paesani_lab_design8,none,false,high,24.34891297638218,"[""BindCraft""]",73.95836032032507,89.63075885613804,24.40555689747719,0.000524959742351,0.97,78.24000000000001,False,0.0
lhallee.lhallee_20_on_target_2000,none,false,high,21.015262882447665,"[""Custom PLM""]",34.86406122397895,89.83727107391242,29.414299516908216,0.0027004830917874,0.12,33.54,False,0.0
binom16.pocket7pep80,none,false,high,21.036008335701432,"[""Custom PLM""]",29.76970464789233,88.96214496540249,29.08647342995169,0.0038836790754949,0.09,41.00000000000001,False,0.0
zalavi.zalavi3_ggg_shortpacesa,none,false,high,23.44277788100252,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",80.74137495414185,86.94007624092747,25.351776841873463,0.0006564405356675,0.83,95.39,False,0.0
zhoup1366.dbz10___a,none,false,high,21.896337310926683,"[""Custom PLM""]",79.27810768629573,86.34058749952074,30.386206421955208,0.0009338398227287,0.19,67.85000000000001,False,0.0
ccalia.paesani_lab_design3,none,false,high,24.23665560427069,"[""BindCraft""]",69.96546616680745,88.50633578719693,25.32122085549196,0.000548857224049,0.88,81.12000000000002,False,0.0
mlange05.c,none,false,high,23.238252859325325,"[""BindCraft""]",70.78091901578256,87.36635231948573,30.039742351046705,0.0002137165035715,0.1,25.88,False,0.0
lhallee.lhallee_40_full_driveid_8_9,none,false,high,22.293850845410628,"[""Custom PLM""]",31.794875721708955,88.63935673407043,29.84518518518518,0.0028031400966183,0.28,69.63000000000001,False,0.0
allongoldberg.3_52_10_refined_ideal,none,false,high,22.3090496267018,"[""Rosetta""]",64.33355345355828,87.91627319508778,28.77917728004684,0.0009178743961352,0.27,31.35,False,0.0
minji.lee.459,none,false,high,23.127274557165865,"[""Custom ensemble/diffusion""]",75.70038846002662,88.80775024221875,24.21486023370081,0.0006051034311903,0.54,29.31000000000001,False,0.0
christoph.gruber.upperbinder_xten_lowerbinder,none,false,high,22.736474963576413,"[""Custom ensemble/diffusion""]",49.336624753673696,89.67863533747716,25.231308948700253,0.0012447920660481,0.88,48.7,False,0.0
dre.lgdl_egfr_001,none,false,high,22.73900900900901,"[""Custom generative""]",24.515561375182447,90.58857093404198,30.58214736475606,0.0024642033337685,0.12,56.620000000000005,False,0.0
keaun.gafpvvfkadiarvsefvaigpstgylgslttmsgvnq,none,false,high,22.8045578015086,"[""Custom ensemble/diffusion""]",24.35371884355025,87.94250677062142,29.966069158403258,0.0034299516908212,0.17,80.94,False,0.0
toluwase.fatoki.toluwase_sequence4_148,none,false,high,22.93164604822213,"[""Custom ensemble/diffusion""]",34.38108148749615,87.81227238841682,29.892402184793493,0.0006394437916177,0.36,58.77000000000001,False,0.0
christoph.gruber.upperbinder_scaffold1_lowerbinder,none,false,high,18.61928222312944,"[""Custom ensemble/diffusion""]",74.35940999185699,83.07856430876608,23.436251162368738,0.0008327096232791,0.84,73.42999999999999,False,0.0
christoph.gruber.binder12_1,none,false,high,18.60690219704962,"[""Custom ensemble/diffusion""]",68.26496245744595,89.41728008590027,20.83197105151128,0.0006729968349158,0.89,36.35999999999999,False,0.0
flowuenne.nf-proteindesign_design8,none,false,high,23.243970531400965,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",48.49283725631598,87.91930986088029,29.601510466988728,0.0010969404186795,0.2,34.06,False,0.0
ssomani.17,none,false,high,18.46501212699549,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",77.91899568268306,88.61807843931874,24.207665851573523,0.0002405518776962,0.37,24.2,False,0.0
lennart.nickel.egfr_l139_s63093_mpnn2,none,false,high,18.538014342149467,"[""BindCraft""]",77.27359235409354,87.30161796518749,28.042164529246165,0.0004966461613318,0.31,42.87,False,0.0
binom16.pocket3pep98,none,false,high,19.49614551310204,"[""Custom PLM""]",66.47493608479861,89.79449394661027,18.10464060898844,0.0023151807934416,0.83,31.63,False,0.0
ccalia.paesani_lab_design1,none,false,high,24.155196437528048,"[""BindCraft""]",70.48261073099651,88.06086187323015,25.37686505108102,0.000528563131913,0.91,80.09,False,0.0
salireza111.seq119_3_001_8,none,false,high,19.59610092346117,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",62.92340163472903,86.95275220055507,29.367708436031418,0.0014229846527983,0.1,43.3,False,0.0
huiyu.cai.h3_15_2847_h,none,false,high,19.68710484289536,"[""Custom PLM""]",77.8060092769269,87.25055762185896,29.86958251819912,0.0008023582331882,0.21,60.290000000000006,False,0.0
minji.lee.386,none,false,high,20.610019466356835,"[""Custom ensemble/diffusion""]",72.42284088419751,88.40752258229735,29.038951058929047,0.0005340508367475,0.22,26.2,False,0.0
binom16.pocket2pep89,none,false,high,20.637254428341382,"[""Custom PLM""]",51.9451298361065,88.55568763714393,25.71901108269395,0.0029781187837453,0.58,31.44,False,0.0
ccalia.paesani_lab_design2,none,false,high,23.626542538915725,"[""BindCraft""]",69.91341190844904,88.2424109236392,25.513199812130967,0.000546833064949,0.85,81.50000000000001,False,0.0
minji.lee.3995,none,false,high,23.621122613296528,"[""Custom ensemble/diffusion""]",72.61594104992929,89.04331552969484,23.33351109438066,0.0007742016437668,0.69,37.02,False,0.0
724928537.dbz8___a,none,false,high,20.73800511508952,"[""Custom PLM""]",79.54150943855325,87.19022880541328,28.75825789252899,0.0008503498017564,0.29,62.84000000000001,False,0.0
ali.rasouli.intern.model_77_142_3,none,false,high,18.91287072558492,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",76.64827672458952,89.68030315184552,16.52555413469736,0.001145685327271,0.87,48.38,False,0.0
allongoldberg.4_44,none,false,high,24.241147751406103,"[""Rosetta""]",59.81286782679988,86.22016111794153,29.8801302247427,0.0003905575392657,0.14,33.47,False,0.0
spacecruiser42.d2_prompt_binder_t0.8_42,none,false,high,18.0067247224341,"[""Custom PLM""]",49.684079767209646,89.59251175998207,26.880066107297232,0.0021544198660903,0.58,25.42,False,0.0
jakublala.full_dibinder_45aa_2.pdb,none,false,high,18.01315458937198,"[""ESM2/3""]",54.02572075326836,88.72766671566636,24.49074968688496,0.0016521739130434,0.78,46.17,False,0.0
huiyu.cai.h3_15_2431_h,none,false,high,18.02586424189192,"[""Custom PLM""]",77.58175912982979,87.06460684379743,29.541881263225136,0.0008135372166992,0.14,61.13,False,0.0
duynth29.l148_mpnn1,none,false,high,18.222137191539364,"[""BindCraft""]",84.19899860700231,89.91773850027222,12.796577011794405,0.0005800365582974,0.97,53.31,False,0.0
flowuenne.nf-proteindesign_design10,none,false,high,18.31684702093398,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",68.43475052506858,88.30665143287557,29.53830273752013,0.0009165861513687,0.09,28.46,False,0.0
mlange05.b,none,false,high,18.44278121645196,"[""BindCraft""]",81.53298291301587,90.07448301502518,14.731820316693506,0.0004048409822866,0.93,48.27,False,0.0
zulfatmi.pocket2pep63,none,false,high,18.99483802216539,"[""Custom PLM""]",42.224529232358336,88.98491171423925,27.909055602917498,0.0027621483375959,0.47,29.16,False,0.0
julian.faust.pimurutamabxbecotatug_scfv,unknown,unknown,none,14.637462949871043,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",85.27937651161804,90.44198136850628,13.54976434546954,0.0004398229972637,0.98,67.19,,
nhaas.3,unknown,unknown,none,25.20080691323254,"[""Custom ensemble/diffusion""]",80.89447360418649,88.14125213746081,27.10596986706827,0.0003493777177987,0.4,53.59,,
nhaas.6,unknown,unknown,none,26.88967422271769,"[""Custom ensemble/diffusion""]",80.19872963452914,87.08864395962837,30.344143897461976,0.0003110433087549,0.12,47.71000000000001,,
hughy.4krp_b_a_89_rnd3_full,unknown,unknown,none,25.32361919433984,"[""Custom ensemble/diffusion""]",75.0033053652038,85.98669854875118,30.20881230425908,0.0008923884514435,0.07,70.38,,
nhaas.2,unknown,unknown,none,25.636159518081712,"[""Custom ensemble/diffusion""]",80.39865945144042,87.25801746879655,28.899191587292272,0.000326429228031,0.13,50.07,,
xiuming_li2015.eureka_seq_4,unknown,unknown,none,14.392501653737447,"[""Custom PLM""]",88.53356242496757,90.56222847830004,12.827061158217573,0.0004101937044386,0.96,61.39,,
jude.wells.21.6b3s_necitumumab_fused_trimmed_task_211_iter_150,unknown,unknown,none,12.6584578991496,"[""Custom evolutionary algorithm""]",87.18969507989532,90.39920857949762,13.649345896381467,0.0004037742377663,0.96,60.68,,
tarkhov.andrey.erithacus_rubecula_gigantus_8,unknown,unknown,none,25.01502294180664,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",44.578137917222,86.0620954066527,30.3796919531866,0.0004667192205849,0.11,69.27,,
xiuming_li2015.eureka_seq_3,unknown,unknown,none,14.482023673502114,"[""Custom PLM""]",87.72803910191256,90.56154360343164,13.301798063623789,0.0004043137490729,0.95,60.510000000000005,,
mosquitolkfo.nab_design_6,unknown,unknown,none,27.055346596168228,"[""AlphaFold2""]",85.25543690795331,88.95940526484722,14.164225848580523,0.0007027020173202,0.9,55.42,,
nhaas.8,unknown,unknown,none,26.499584971346987,"[""Custom ensemble/diffusion""]",80.05103718622316,87.2406048096844,28.72194710112329,0.000340837228709,0.18,52.28000000000001,,
chrisxushaoyong.hu_nano1_5_559c85,unknown,unknown,none,24.651922237805827,"[""Custom PLM""]",80.6376705282145,87.41652293850247,29.008857981403565,0.0005173757207417,0.31,39.84,,
chrisxushaoyong.hu_nano1_1_ff3e18,unknown,unknown,none,24.47552029764688,"[""Custom PLM""]",76.16137547094452,87.19320487116488,29.873692275725933,0.0006487974650667,0.1,49.96000000000001,,
alejandro.corrochano-navarro.eng_scfv_binder_1,unknown,unknown,none,19.029418151689484,"[""Custom ensemble/diffusion""]",86.69057335734605,90.15156619019228,14.819535483526105,0.0003755153313154,0.87,56.2,,
revoli.mutated_nab_8,unknown,unknown,none,19.51826238747657,"[""MD/docking tools""]",75.97577019793484,86.87380586139139,30.08137588764816,0.0005905335128428,0.12,44.74000000000001,,
mosquitolkfo.nab_design_1,unknown,unknown,none,24.038732359542013,"[""AlphaFold2""]",86.93502706226106,89.81058791132375,12.049247467255,0.000769269783306,0.96,60.67,,
hughy.7om4_b_a_8_rnd2_v2_full,unknown,unknown,none,23.414391185554763,"[""Custom ensemble/diffusion""]",78.33073112698311,87.11540223335771,30.27914257807344,0.0007812623742773,0.15,59.19000000000001,,
"colby.tupegfr_006___anti-egfr,_fv-like_protein,_diffused_with_evodiff",unknown,unknown,none,21.66866644122383,"[""Custom ensemble/diffusion""]",,,,,,,,
x.rustamov.traj_6_1_model_1_8,unknown,unknown,none,27.976871811526543,"[""AlphaFold2""]",80.79824140190374,87.6420535845292,25.73026969241803,0.0008385769766843,0.59,61.97,,
"colby.tupegfr_018___anti-egfr,_fv-like_protein,_diffused_with_esm3",unknown,unknown,none,25.893593945249595,"[""Custom ensemble/diffusion""]",,,,,,,,
xiuming_li2015.eureka_seq_1,unknown,unknown,none,16.67962314831519,"[""Custom PLM""]",88.69003316776569,90.60367456210616,12.653138760264865,0.0004083228095495,0.96,61.11,,
724928537.dbz7___a,unknown,unknown,none,25.68653385025508,"[""Custom PLM""]",79.86208947468485,87.55877850803775,28.64313725490196,0.0005893178527449,0.2,43.55,,
