name,binding_strength,binding,expression,pae_interaction,design_models,match_id,complex_id,plddt,gpde,ptm,iptm,chain_gpde,chain_pair_gpde,chain_ptm,chain_iptm,chain_pair_iptm,chain_pair_iptm_global,chain_plddt,chain_pair_plddt,has_clash,disorder,ranking_score,num_recycles,chain_A_plddt,chain_B_plddt
zhoup1366.dbz1___a,none,false,medium,25.50515453524405,"[""Custom PLM""]",zhoup1366.dbz1_a,zhoup1366.dbz1___a,33.49851608276367,4.840301036834717,0.2073815017938614,0.1084969267249107,"[3.748514175415039, 4.616903305053711]","[[0.0, 15.510963439941406], [15.510963439941406, 0.0]]","[0.19794340431690216, 0.21155522763729095]","[0.10849692672491074, 0.10849692672491074]","[[0.0, 0.10849692672491074], [0.10849692672491074, 0.0]]","[[0.0, 0.10849692672491074], [0.10849692672491074, 0.0]]","[0.3223479390144348, 0.3373866081237793]","[[0.0, 0.3349851667881012], [0.3349851667881012, 0.0]]",False,0.0,0.1282738447189331,10.0,0.3223479390144348,0.3373866081237793
lhallee.lhallee_128_driveid_1_2,none,false,medium,24.95903325030193,"[""Custom PLM""]",lhallee.lhallee_128_driveid_1_2,lhallee.lhallee_128_driveid_1_2,32.31161117553711,5.065385818481445,0.1896857023239135,0.1074614375829696,"[4.055567741394043, 4.689258098602295]","[[0.0, 16.41313934326172], [16.41313934326172, 0.0]]","[0.12198138982057571, 0.1910567730665207]","[0.10746143758296967, 0.10746143758296967]","[[0.0, 0.10746143758296967], [0.10746143758296967, 0.0]]","[[0.0, 0.10746143758296967], [0.10746143758296967, 0.0]]","[0.3072805404663086, 0.32658976316452026]","[[0.0, 0.32311609387397766], [0.32311609387397766, 0.0]]",False,0.0,0.1239062920212745,10.0,0.3072805404663086,0.32658976316452026
paulafcfranklin.synth_rosetta_8,none,false,medium,8.823452856904881,"[""Rosetta"",""ESM2/3""]",paulafcfranklin.synth_rosetta_8,paulafcfranklin.synth_rosetta_8,33.17316055297852,4.873510360717773,0.1959208995103836,0.1068372502923011,"[2.6467721462249756, 4.68446159362793]","[[0.0, 15.79678726196289], [15.79678726196289, 0.0]]","[0.20397071540355682, 0.19748461246490479]","[0.10683725029230118, 0.10683725029230118]","[[0.0, 0.10683725029230118], [0.10683725029230118, 0.0]]","[[0.0, 0.10683725029230118], [0.10683725029230118, 0.0]]","[0.3524540066719055, 0.3297865688800812]","[[0.0, 0.3317315876483917], [0.3317315876483917, 0.0]]",False,0.0,0.1246539801359176,10.0,0.3524540066719055,0.3297865688800812
alex.naka.charizard,none,false,high,8.022943281445697,"[""ESM2/3"",""EvoProtGrad""]",alex.naka.charizard,alex.naka.charizard,34.00205993652344,4.730255126953125,0.2104829102754593,0.111146904528141,"[2.565624475479126, 4.5760979652404785]","[[0.0, 16.401941299438477], [16.401941299438477, 0.0]]","[0.1284404844045639, 0.21200883388519287]","[0.11114690452814102, 0.11114690452814102]","[[0.0, 0.11114690452814102], [0.11114690452814102, 0.0]]","[[0.0, 0.11114690452814102], [0.11114690452814102, 0.0]]","[0.3520885705947876, 0.3390977382659912]","[[0.0, 0.3400205969810486], [0.3400205969810486, 0.0]]",False,0.0,0.1310141086578369,10.0,0.3520885705947876,0.3390977382659912
antorsae.ta_5_2,none,false,high,7.456828917191236,"[""ProteinMPNN/LigandMPNN""]",antorsae.ta_5_2,antorsae.ta_5_2,32.380096435546875,4.860476016998291,0.1961216926574707,0.1075623854994773,"[1.9741989374160767, 4.752989768981934]","[[0.0, 16.46293067932129], [16.46293067932129, 0.0]]","[0.2622174322605133, 0.196780726313591]","[0.10756238549947739, 0.10756238549947739]","[[0.0, 0.10756238549947739], [0.10756238549947739, 0.0]]","[[0.0, 0.10756238549947739], [0.10756238549947739, 0.0]]","[0.3783303499221802, 0.32067060470581055]","[[0.0, 0.3238009512424469], [0.3238009512424469, 0.0]]",False,0.0,0.1252742409706115,10.0,0.3783303499221802,0.32067060470581055
paulafcfranklin.synth_rosetta_4,none,false,high,8.081324555587129,"[""Rosetta"",""ESM2/3""]",paulafcfranklin.synth_rosetta_4,paulafcfranklin.synth_rosetta_4,33.86803436279297,4.79750919342041,0.2100929766893386,0.1295805424451828,"[2.827415704727173, 4.580162525177002]","[[0.0, 15.087814331054688], [15.087814331054688, 0.0]]","[0.19939428567886353, 0.21189630031585693]","[0.1295805424451828, 0.1295805424451828]","[[0.0, 0.1295805424451828], [0.1295805424451828, 0.0]]","[[0.0, 0.1295805424451828], [0.1295805424451828, 0.0]]","[0.33482903242111206, 0.3389982581138611]","[[0.0, 0.33868032693862915], [0.33868032693862915, 0.0]]",False,0.0,0.1456830352544784,10.0,0.33482903242111206,0.3389982581138611
noah.holzleitner.noah_egfr-binder_4,none,false,high,15.227697781933406,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",noah.holzleitner.noah_egfrbinder_4,noah.holzleitner.noah_egfr-binder_4,36.89179611206055,4.531431198120117,0.2085306793451309,0.1441044509410858,"[0.4032524526119232, 4.717483043670654]","[[0.0, 17.447126388549805], [17.447126388549805, 0.0]]","[0.8251283168792725, 0.21207313239574432]","[0.14410445094108582, 0.14410445094108582]","[[0.0, 0.14410445094108582], [0.14410445094108582, 0.0]]","[[0.0, 0.14410445094108582], [0.14410445094108582, 0.0]]","[0.7523029446601868, 0.3273906409740448]","[[0.0, 0.36891797184944153], [0.36891797184944153, 0.0]]",False,0.0,0.1569896936416626,10.0,0.7523029446601868,0.3273906409740448
coreyhowe99.corey82,none,false,high,15.262956253354805,"[""RSO""]",coreyhowe99.corey82,coreyhowe99.corey82,34.99660110473633,4.668957233428955,0.1998412758111953,0.2927207350730896,"[0.3792961835861206, 4.7615485191345215]","[[0.0, 16.47827911376953], [16.47827911376953, 0.0]]","[0.7727432250976562, 0.20209082961082458]","[0.2927207350730896, 0.2927207350730896]","[[0.0, 0.2927207350730896], [0.2927207350730896, 0.0]]","[[0.0, 0.2927207350730896], [0.2927207350730896, 0.0]]","[0.6902744770050049, 0.320662260055542]","[[0.0, 0.34996601939201355], [0.34996601939201355, 0.0]]",False,0.0,0.2741448581218719,10.0,0.6902744770050049,0.320662260055542
duynth29.duy_l111_mpnn14_l80m_l42m,none,false,high,15.398287925606768,"[""BindCraft""]",duynth29.duy_l111_mpnn14_l80m_l42m,duynth29.duy_l111_mpnn14_l80m_l42m,38.49570846557617,4.346606254577637,0.2523412108421325,0.2261063456535339,"[0.3869059085845947, 4.663416385650635]","[[0.0, 15.515966415405273], [15.515966415405273, 0.0]]","[0.9025631546974182, 0.20315507054328918]","[0.22610634565353394, 0.22610634565353394]","[[0.0, 0.22610634565353394], [0.22610634565353394, 0.0]]","[[0.0, 0.22610634565353394], [0.22610634565353394, 0.0]]","[0.7490613460540771, 0.3175218403339386]","[[0.0, 0.38495707511901855], [0.38495707511901855, 0.0]]",False,0.0,0.2313533127307891,10.0,0.7490613460540771,0.3175218403339386
reed.harrison.model_56_119_0,none,false,high,15.49834791313052,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",reed.harrison.model_56_119_0,reed.harrison.model_56_119_0,36.40276336669922,4.478264331817627,0.209570050239563,0.1177935525774955,"[0.3576768934726715, 4.730386257171631]","[[0.0, 15.231058120727539], [15.231058120727539, 0.0]]","[0.8874461650848389, 0.20204879343509674]","[0.11779355257749557, 0.11779355257749557]","[[0.0, 0.11779355257749557], [0.11779355257749557, 0.0]]","[[0.0, 0.11779355257749557], [0.11779355257749557, 0.0]]","[0.7572415471076965, 0.3114672899246216]","[[0.0, 0.36402761936187744], [0.36402761936187744, 0.0]]",False,0.0,0.1361488550901413,10.0,0.7572415471076965,0.3114672899246216
bundit.b_s18.manbaritone_seq3_egfr-binder-70-100_beta_303_dldesign_6_lenght=71,none,false,high,15.599722732530452,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",bundit.b_s18.manbaritone_seq3_egfrbinder70100_beta_303_dldesign_6_lenght71,bundit.b_s18.manbaritone_seq3_egfr-binder-70-100_beta_303_dldesign_6_lenght71,36.88969421386719,4.5179643630981445,0.1998551338911056,0.1281524300575256,"[0.40221962332725525, 4.739939212799072]","[[0.0, 17.967588424682617], [17.967588424682617, 0.0]]","[0.8655043244361877, 0.20292966067790985]","[0.12815243005752563, 0.12815243005752563]","[[0.0, 0.12815243005752563], [0.12815243005752563, 0.0]]","[[0.0, 0.12815243005752563], [0.12815243005752563, 0.0]]","[0.7672688364982605, 0.3246612548828125]","[[0.0, 0.3688969612121582], [0.3688969612121582, 0.0]]",False,0.0,0.1424929797649383,10.0,0.7672688364982605,0.3246612548828125
duynth29.duy_l111_mpnn14_i36m__l80m_l42m,none,false,high,15.615952184068124,"[""BindCraft""]",duynth29.duy_l111_mpnn14_i36m_l80m_l42m,duynth29.duy_l111_mpnn14_i36m__l80m_l42m,38.56744766235352,4.379723072052002,0.251424491405487,0.2318683117628097,"[0.4026741683483124, 4.716211318969727]","[[0.0, 15.456646919250488], [15.456646919250488, 0.0]]","[0.8947882056236267, 0.2027634233236313]","[0.23186831176280975, 0.23186831176280975]","[[0.0, 0.23186831176280975], [0.23186831176280975, 0.0]]","[[0.0, 0.23186831176280975], [0.23186831176280975, 0.0]]","[0.7559548020362854, 0.31709542870521545]","[[0.0, 0.38567447662353516], [0.38567447662353516, 0.0]]",False,0.0,0.2357795536518097,10.0,0.7559548020362854,0.31709542870521545
lennart.nickel.egfr_l170_s20625_mpnn10,none,false,high,15.671703230084304,"[""BindCraft""]",lennart.nickel.egfr_l170_s20625_mpnn10,lennart.nickel.egfr_l170_s20625_mpnn10,43.2272834777832,3.980036735534668,0.3144913911819458,0.2340275049209594,"[0.5354741215705872, 4.493515968322754]","[[0.0, 14.785487174987793], [14.785487174987793, 0.0]]","[0.8445345163345337, 0.20687873661518097]","[0.23402750492095947, 0.23402750492095947]","[[0.0, 0.23402750492095947], [0.23402750492095947, 0.0]]","[[0.0, 0.23402750492095947], [0.23402750492095947, 0.0]]","[0.7357178330421448, 0.3444753587245941]","[[0.0, 0.43227285146713257], [0.43227285146713257, 0.0]]",False,0.0,0.2501202821731567,10.0,0.7357178330421448,0.3444753587245941
aswinijavadi160197.8_a,none,false,high,15.69835539452496,"[""Custom ensemble/diffusion""]",aswinijavadi160197.8_a,aswinijavadi160197.8_a,38.66538619995117,4.312047958374023,0.2188179790973663,0.1039143204689025,"[0.42124080657958984, 4.715745449066162]","[[0.0, 16.800556182861328], [16.800556182861328, 0.0]]","[0.813260555267334, 0.19798198342323303]","[0.10391432046890259, 0.10391432046890259]","[[0.0, 0.10391432046890259], [0.10391432046890259, 0.0]]","[[0.0, 0.10391432046890259], [0.10391432046890259, 0.0]]","[0.7891941070556641, 0.3163168728351593]","[[0.0, 0.386653870344162], [0.386653870344162, 0.0]]",False,0.0,0.1268950551748275,10.0,0.7891941070556641,0.3163168728351593
maxall4.egfr_ed_binder_l134_s906486_mpnn2_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_g108s_round1_y80d_chain_a,none,false,high,15.795666354219245,"[""BindCraft""]",maxall4.egfr_ed_binder_l134_s906486_mpnn2_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_g108s_round1_y80d_chain_a,maxall4.egfr_ed_binder_l134_s906486_mpnn2_model1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000_top1_mutation_g108s_round1_y80d_chain_a,40.15859222412109,4.291385650634766,0.2734127044677734,0.188441202044487,"[0.4130244255065918, 4.807220458984375]","[[0.0, 15.552135467529297], [15.552135467529297, 0.0]]","[0.9007434248924255, 0.20276707410812378]","[0.188441202044487, 0.188441202044487]","[[0.0, 0.188441202044487], [0.188441202044487, 0.0]]","[[0.0, 0.188441202044487], [0.188441202044487, 0.0]]","[0.7721904516220093, 0.31524351239204407]","[[0.0, 0.4015859365463257], [0.4015859365463257, 0.0]]",False,0.0,0.205435499548912,10.0,0.7721904516220093,0.31524351239204407
fernando.meireles.design_hybrid_partial_diff_4_31_binder,none,false,high,15.81700949629028,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",fernando.meireles.design_hybrid_partial_diff_4_31_binder,fernando.meireles.design_hybrid_partial_diff_4_31_binder,37.28803634643555,4.384934425354004,0.2208642661571502,0.2343753278255462,"[0.7516399621963501, 4.606718063354492]","[[0.0, 16.346866607666016], [16.346866607666016, 0.0]]","[0.6013984680175781, 0.1905585676431656]","[0.23437532782554626, 0.23437532782554626]","[[0.0, 0.23437532782554626], [0.23437532782554626, 0.0]]","[[0.0, 0.23437532782554626], [0.23437532782554626, 0.0]]","[0.6435665488243103, 0.3259228765964508]","[[0.0, 0.37288036942481995], [0.37288036942481995, 0.0]]",False,0.0,0.2316731214523315,10.0,0.6435665488243103,0.3259228765964508
carson.vaux.baker1_18,none,false,high,15.833319831537224,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",carson.vaux.baker1_18,carson.vaux.baker1_18,35.18773651123047,4.57850456237793,0.2002525776624679,0.143808364868164,"[0.37197667360305786, 4.780966281890869]","[[0.0, 15.34080696105957], [15.34080696105957, 0.0]]","[0.876441478729248, 0.18787217140197754]","[0.14380836486816406, 0.14380836486816406]","[[0.0, 0.14380836486816406], [0.14380836486816406, 0.0]]","[[0.0, 0.14380836486816406], [0.14380836486816406, 0.0]]","[0.7445488572120667, 0.30876824259757996]","[[0.0, 0.351877361536026], [0.351877361536026, 0.0]]",False,0.0,0.1550972163677215,10.0,0.7445488572120667,0.30876824259757996
julian.faust.demupitamab_mpnn_19_scfv,none,false,high,15.125246095335346,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",julian.faust.demupitamab_mpnn_19_scfv,julian.faust.demupitamab_mpnn_19_scfv,42.09486389160156,4.288344860076904,0.2432053536176681,0.1287271231412887,"[1.2183568477630615, 4.669994354248047]","[[0.0, 16.021787643432617], [16.021787643432617, 0.0]]","[0.4859630763530731, 0.20240473747253418]","[0.12872712314128876, 0.12872712314128876]","[[0.0, 0.12872712314128876], [0.12872712314128876, 0.0]]","[[0.0, 0.12872712314128876], [0.12872712314128876, 0.0]]","[0.6769859194755554, 0.32433784008026123]","[[0.0, 0.4209486246109009], [0.4209486246109009, 0.0]]",False,0.0,0.1516227722167968,10.0,0.6769859194755554,0.32433784008026123
lennart.nickel.egfr_l114_s69310_mpnn7,none,false,high,14.921162386642935,"[""BindCraft""]",lennart.nickel.egfr_l114_s69310_mpnn7,lennart.nickel.egfr_l114_s69310_mpnn7,39.82104110717773,4.153110980987549,0.2506084144115448,0.1816428005695343,"[0.4431198835372925, 4.450047016143799]","[[0.0, 14.791354179382324], [14.791354179382324, 0.0]]","[0.8166162371635437, 0.2133796513080597]","[0.1816428005695343, 0.1816428005695343]","[[0.0, 0.1816428005695343], [0.1816428005695343, 0.0]]","[[0.0, 0.1816428005695343], [0.1816428005695343, 0.0]]","[0.7208893299102783, 0.3337152302265167]","[[0.0, 0.39821040630340576], [0.39821040630340576, 0.0]]",False,0.0,0.1954359263181686,10.0,0.7208893299102783,0.3337152302265167
fgndd1.fg_seq1,none,false,high,17.797483740092435,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",fgndd1.fg_seq1,fgndd1.fg_seq1,40.28823852539063,4.2561140060424805,0.2920588254928589,0.1267692148685455,"[0.5133649110794067, 4.848835468292236]","[[0.0, 15.890545845031738], [15.890545845031738, 0.0]]","[0.8883451819419861, 0.20308281481266022]","[0.12676921486854553, 0.12676921486854553]","[[0.0, 0.12676921486854553], [0.12676921486854553, 0.0]]","[[0.0, 0.12676921486854553], [0.12676921486854553, 0.0]]","[0.7671192288398743, 0.3156578838825226]","[[0.0, 0.4028823971748352], [0.4028823971748352, 0.0]]",False,0.0,0.1598271429538726,10.0,0.7671192288398743,0.3156578838825226
cchallacombe.6,none,false,high,25.100121227468705,"[""Custom ensemble/diffusion""]",cchallacombe.6,cchallacombe.6,38.98054504394531,4.301008701324463,0.2489737421274185,0.119707778096199,"[0.985652506351471, 4.623218059539795]","[[0.0, 15.643900871276855], [15.643900871276855, 0.0]]","[0.7860171794891357, 0.2093328982591629]","[0.11970777809619904, 0.11970777809619904]","[[0.0, 0.11970777809619904], [0.11970777809619904, 0.0]]","[[0.0, 0.11970777809619904], [0.11970777809619904, 0.0]]","[0.6643462181091309, 0.33573704957962036]","[[0.0, 0.3898054361343384], [0.3898054361343384, 0.0]]",False,0.0,0.1455609798431396,10.0,0.6643462181091309,0.33573704957962036
niklas.e5a28fa3-3501-41c2-922c-ec848e0bc020_l81_s514858345_mpnn4,none,false,high,14.011425816584165,"[""AlphaFold2""]",niklas.e5a28fa3350141c2922cec848e0bc020_l81_s514858345_mpnn4,niklas.e5a28fa3-3501-41c2-922c-ec848e0bc020_l81_s514858345_mpnn4,36.96841049194336,4.432540893554688,0.2231763154268264,0.1468808799982071,"[0.4410250782966614, 4.646697521209717]","[[0.0, 14.760568618774414], [14.760568618774414, 0.0]]","[0.8290631175041199, 0.20607635378837585]","[0.1468808799982071, 0.1468808799982071]","[[0.0, 0.1468808799982071], [0.1468808799982071, 0.0]]","[[0.0, 0.1468808799982071], [0.1468808799982071, 0.0]]","[0.6857706904411316, 0.3234598636627197]","[[0.0, 0.369684100151062], [0.369684100151062, 0.0]]",False,0.0,0.1621399670839309,10.0,0.6857706904411316,0.3234598636627197
flowuenne.nf-proteindesign_design7,none,false,high,23.084293558776167,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",flowuenne.nfproteindesign_design7,flowuenne.nf-proteindesign_design7,35.16103744506836,4.677543640136719,0.1938589662313461,0.0977074801921844,"[0.33671748638153076, 4.738718032836914]","[[0.0, 18.508874893188477], [18.508874893188477, 0.0]]","[0.5853937864303589, 0.1955045610666275]","[0.09770748019218445, 0.09770748019218445]","[[0.0, 0.09770748019218445], [0.09770748019218445, 0.0]]","[[0.0, 0.09770748019218445], [0.09770748019218445, 0.0]]","[0.6700600385665894, 0.32699108123779297]","[[0.0, 0.351610392332077], [0.351610392332077, 0.0]]",False,0.0,0.1169377788901329,10.0,0.6700600385665894,0.32699108123779297
qxy615.s1_rfd_base_46_60,none,false,high,15.222343624194847,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",qxy615.s1_rfd_base_46_60,qxy615.s1_rfd_base_46_60,34.11817932128906,4.690748691558838,0.2064346075057983,0.2713733315467834,"[0.9645258784294128, 4.762871265411377]","[[0.0, 15.284117698669434], [15.284117698669434, 0.0]]","[0.665355384349823, 0.1981746256351471]","[0.27137333154678345, 0.27137333154678345]","[[0.0, 0.27137333154678345], [0.27137333154678345, 0.0]]","[[0.0, 0.27137333154678345], [0.27137333154678345, 0.0]]","[0.6099140644073486, 0.31167924404144287]","[[0.0, 0.34118178486824036], [0.34118178486824036, 0.0]]",False,0.0,0.2583855986595154,10.0,0.6099140644073486,0.31167924404144287
fernando.meireles.design_hybrid_partial_diff_9_54_binder,none,false,high,15.180134392824357,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",fernando.meireles.design_hybrid_partial_diff_9_54_binder,fernando.meireles.design_hybrid_partial_diff_9_54_binder,37.78684616088867,4.332376480102539,0.1955098211765289,0.1186028867959976,"[0.5760950446128845, 4.661283016204834]","[[0.0, 16.33035659790039], [16.33035659790039, 0.0]]","[0.5471841096878052, 0.19434253871440887]","[0.11860288679599762, 0.11860288679599762]","[[0.0, 0.11860288679599762], [0.11860288679599762, 0.0]]","[[0.0, 0.11860288679599762], [0.11860288679599762, 0.0]]","[0.7040248513221741, 0.3226548433303833]","[[0.0, 0.3778684437274933], [0.3778684437274933, 0.0]]",False,0.0,0.1339842677116394,10.0,0.7040248513221741,0.3226548433303833
jude.wells.21.panitumumab_fused_trimmed_task_12_iter_123,none,false,high,15.00997764948784,"[""Custom evolutionary algorithm""]",jude.wells.21.panitumumab_fused_trimmed_task_12_iter_123,jude.wells.21.panitumumab_fused_trimmed_task_12_iter_123,33.82865905761719,4.931203842163086,0.2028272747993469,0.1368853002786636,"[3.8631889820098877, 4.69312858581543]","[[0.0, 15.547995567321777], [15.547995567321777, 0.0]]","[0.277336448431015, 0.20159558951854706]","[0.13688530027866364, 0.13688530027866364]","[[0.0, 0.13688530027866364], [0.13688530027866364, 0.0]]","[[0.0, 0.13688530027866364], [0.13688530027866364, 0.0]]","[0.3722538948059082, 0.325384259223938]","[[0.0, 0.3382866084575653], [0.3382866084575653, 0.0]]",False,0.0,0.150073692202568,10.0,0.3722538948059082,0.325384259223938
chenceshi1105.steven_binder_design_l82_s44755_it100_mpnn6,none,false,high,13.972323357291543,"[""RSO""]",chenceshi1105.steven_binder_design_l82_s44755_it100_mpnn6,chenceshi1105.steven_binder_design_l82_s44755_it100_mpnn6,36.615509033203125,4.491347312927246,0.2145910561084747,0.1533030122518539,"[0.34195271134376526, 4.712316036224365]","[[0.0, 16.799015045166016], [16.799015045166016, 0.0]]","[0.8875285387039185, 0.20256762206554413]","[0.15330301225185394, 0.15330301225185394]","[[0.0, 0.15330301225185394], [0.15330301225185394, 0.0]]","[[0.0, 0.15330301225185394], [0.15330301225185394, 0.0]]","[0.7748731374740601, 0.31417691707611084]","[[0.0, 0.36615508794784546], [0.36615508794784546, 0.0]]",False,0.0,0.165560632944107,10.0,0.7748731374740601,0.31417691707611084
zalavi.shortrustamov_ggg_zalavi3,none,false,high,23.26159185878228,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",zalavi.shortrustamov_ggg_zalavi3,zalavi.shortrustamov_ggg_zalavi3,44.59827423095703,3.9250717163085938,0.2836194932460785,0.1455437690019607,"[0.41628119349479675, 4.871185302734375]","[[0.0, 17.391977310180664], [17.391977310180664, 0.0]]","[0.6403497457504272, 0.1932675689458847]","[0.14554376900196075, 0.14554376900196075]","[[0.0, 0.14554376900196075], [0.14554376900196075, 0.0]]","[[0.0, 0.14554376900196075], [0.14554376900196075, 0.0]]","[0.7658793926239014, 0.3227291405200958]","[[0.0, 0.44598275423049927], [0.44598275423049927, 0.0]]",False,0.0,0.1731589138507843,10.0,0.7658793926239014,0.3227291405200958
allongoldberg.4_44_14_refined_ideal,none,false,high,21.37679934187496,"[""Rosetta""]",allongoldberg.4_44_14_refined_ideal,allongoldberg.4_44_14_refined_ideal,40.71637725830078,4.189885139465332,0.2742650210857391,0.1225596964359283,"[0.44725582003593445, 4.729070663452148]","[[0.0, 15.76891803741455], [15.76891803741455, 0.0]]","[0.8761907815933228, 0.1964229792356491]","[0.12255969643592834, 0.12255969643592834]","[[0.0, 0.12255969643592834], [0.12255969643592834, 0.0]]","[[0.0, 0.12255969643592834], [0.12255969643592834, 0.0]]","[0.7596484422683716, 0.3183964192867279]","[[0.0, 0.4071637690067291], [0.4071637690067291, 0.0]]",False,0.0,0.152900755405426,10.0,0.7596484422683716,0.3183964192867279
joel.rf_diffusion_trim_3,none,false,high,21.138036331397352,"[""RFdiffusion"",""ProteinMPNN/LigandMPNN""]",joel.rf_diffusion_trim_3,joel.rf_diffusion_trim_3,36.44819259643555,4.685214996337891,0.2079014480113983,0.3232818841934204,"[0.7647311687469482, 4.87306022644043]","[[0.0, 17.04010581970215], [17.04010581970215, 0.0]]","[0.6005734801292419, 0.18027089536190033]","[0.3232818841934204, 0.3232818841934204]","[[0.0, 0.3232818841934204], [0.3232818841934204, 0.0]]","[[0.0, 0.3232818841934204], [0.3232818841934204, 0.0]]","[0.6452826857566833, 0.32135874032974243]","[[0.0, 0.36448192596435547], [0.36448192596435547, 0.0]]",False,0.0,0.300205796957016,10.0,0.6452826857566833,0.32135874032974243
akash.arunabharathi.design3,none,false,high,21.203598301859174,"[""Custom ensemble/diffusion""]",akash.arunabharathi.design3,akash.arunabharathi.design3,33.49408721923828,4.785902976989746,0.189966395497322,0.1114227324724197,"[1.544568419456482, 4.661833763122559]","[[0.0, 17.239179611206055], [17.239179611206055, 0.0]]","[0.3056519329547882, 0.1900189369916916]","[0.11142273247241974, 0.11142273247241974]","[[0.0, 0.11142273247241974], [0.11142273247241974, 0.0]]","[[0.0, 0.11142273247241974], [0.11142273247241974, 0.0]]","[0.42434996366500854, 0.3284033238887787]","[[0.0, 0.3349408805370331], [0.3349408805370331, 0.0]]",False,0.0,0.1271314620971679,10.0,0.42434996366500854,0.3284033238887787
duynth29.l88_mpnn5,none,false,high,23.383204874835307,"[""BindCraft""]",duynth29.l88_mpnn5,duynth29.l88_mpnn5,36.918678283691406,4.425670146942139,0.2175443470478058,0.1579987108707428,"[0.40467652678489685, 4.685543060302734]","[[0.0, 16.30365562438965], [16.30365562438965, 0.0]]","[0.8475024104118347, 0.19928902387619019]","[0.1579987108707428, 0.1579987108707428]","[[0.0, 0.1579987108707428], [0.1579987108707428, 0.0]]","[[0.0, 0.1579987108707428], [0.1579987108707428, 0.0]]","[0.7405267357826233, 0.3113812804222107]","[[0.0, 0.36918678879737854], [0.36918678879737854, 0.0]]",False,0.0,0.1699078381061554,10.0,0.7405267357826233,0.3113812804222107
darius.szablowski.egfr_binder_4___ggggs_3_linked_top_binders_1_and_2_efficiently_evolved,none,false,high,23.37275661138503,"[""BindCraft""]",darius.szablowski.egfr_binder_4_ggggs_3_linked_top_binders_1_and_2_efficiently_evolved,darius.szablowski.egfr_binder_4___ggggs_3_linked_top_binders_1_and_2_efficiently_evolved,41.83064270019531,4.238687038421631,0.2366732656955719,0.1763425469398498,"[0.7631491422653198, 4.754217147827148]","[[0.0, 15.872456550598145], [15.872456550598145, 0.0]]","[0.4598810076713562, 0.1978694200515747]","[0.17634254693984985, 0.17634254693984985]","[[0.0, 0.17634254693984985], [0.17634254693984985, 0.0]]","[[0.0, 0.17634254693984985], [0.17634254693984985, 0.0]]","[0.7022885680198669, 0.3248356282711029]","[[0.0, 0.4183064103126526], [0.4183064103126526, 0.0]]",False,0.0,0.1884087026119232,10.0,0.7022885680198669,0.3248356282711029
allongoldberg.3_52,none,false,high,21.31516351925048,"[""Rosetta""]",allongoldberg.3_52,allongoldberg.3_52,35.954978942871094,4.387795925140381,0.207217589020729,0.1951269656419754,"[0.9938454627990723, 4.4651312828063965]","[[0.0, 16.319561004638672], [16.319561004638672, 0.0]]","[0.5199400782585144, 0.20886431634426117]","[0.1951269656419754, 0.1951269656419754]","[[0.0, 0.1951269656419754], [0.1951269656419754, 0.0]]","[[0.0, 0.1951269656419754], [0.1951269656419754, 0.0]]","[0.5939584374427795, 0.3358290195465088]","[[0.0, 0.35954979062080383], [0.35954979062080383, 0.0]]",False,0.0,0.1975450813770294,10.0,0.5939584374427795,0.3358290195465088
martin.egfr_l177_s77884_mpnn7,none,false,high,21.316812640446884,"[""BindCraft""]",martin.egfr_l177_s77884_mpnn7,martin.egfr_l177_s77884_mpnn7,41.0615119934082,4.200980186462402,0.2958496809005737,0.2920655906200409,"[0.8058385252952576, 4.760275840759277]","[[0.0, 15.354799270629883], [15.354799270629883, 0.0]]","[0.7543042898178101, 0.1986149102449417]","[0.2920655906200409, 0.2920655906200409]","[[0.0, 0.2920655906200409], [0.2920655906200409, 0.0]]","[[0.0, 0.2920655906200409], [0.2920655906200409, 0.0]]","[0.6945524215698242, 0.32608234882354736]","[[0.0, 0.41061511635780334], [0.41061511635780334, 0.0]]",False,0.0,0.2928224205970764,10.0,0.6945524215698242,0.32608234882354736
